PT13A.peg.17	iAF987.Gmet_0048	33.7	166	108	2	13	178	5	168	1.14e-20	84.3
PT13A.peg.18	iJN1463.PP_3426	22.8	1060	730	26	20	1025	22	1047	1.72e-37	152
PT13A.peg.18	iAF987.Gmet_3509	21.7	1057	741	23	13	1023	18	1033	2.17e-34	142
PT13A.peg.19	iSF_1195.SF0408	23.8	328	228	5	64	373	51	374	1.36e-09	58.9
PT13A.peg.19	iSSON_1240.SSON_0450	24.4	328	226	6	64	373	51	374	1.36e-09	58.9
PT13A.peg.19	iML1515.b0463	24.1	328	227	6	64	373	51	374	3.22e-09	57.8
PT13A.peg.19	iSDY_1059.SDY_0456	23.5	328	229	5	64	373	51	374	5.71e-09	57.0
PT13A.peg.22	iYS854.USA300HOU_RS12640	40.7	221	121	3	15	234	16	227	4.92e-47	155
PT13A.peg.22	iNF517.LLMG_RS12615	40.0	220	123	3	14	233	12	222	9.85e-46	151
PT13A.peg.22	iSynCJ816.SGL_RS14580	38.5	221	128	4	7	226	11	224	3.00e-44	148
PT13A.peg.22	iAF692.Mbar_A3172	38.7	225	128	6	6	230	12	226	6.14e-43	144
PT13A.peg.23	iCN718.ABAYE_RS11770	47.4	487	249	4	7	490	2	484	5.99e-163	469
PT13A.peg.23	iYL1228.KPN_00256	48.8	482	242	3	7	486	2	480	1.25e-161	466
PT13A.peg.23	iSSON_1240.SSON_2805	48.1	482	245	3	7	486	2	480	3.54e-161	465
PT13A.peg.23	STM_v1_0.STM2791	48.5	482	243	3	7	486	2	480	7.11e-161	464
PT13A.peg.23	iML1515.b2661	47.7	482	247	3	7	486	2	480	4.06e-160	462
PT13A.peg.23	iJN1463.PP_0213	47.0	483	249	3	7	487	2	479	2.29e-156	452
PT13A.peg.23	iCN718.ABAYE_RS14730	47.7	484	248	3	5	486	1	481	5.09e-156	452
PT13A.peg.23	iAF987.Gmet_3395	47.9	484	247	3	8	489	4	484	4.86e-154	447
PT13A.peg.23	iJN1463.PP_4422	46.8	485	255	2	5	489	9	490	8.84e-151	439
PT13A.peg.23	iYO844.BSU03910	48.8	457	232	2	31	486	5	460	2.39e-146	426
PT13A.peg.23	iMM1415.214579	45.8	483	251	5	13	489	46	523	2.49e-145	426
PT13A.peg.24	iNF517.LLMG_RS10360	46.3	449	222	4	8	438	5	452	3.20e-92	286
PT13A.peg.24	iAF987.Gmet_0103	38.6	472	249	5	7	439	5	474	1.06e-91	285
PT13A.peg.24	iJN1463.PP_5411	42.8	444	233	5	9	434	6	446	2.31e-91	284
PT13A.peg.24	iYS854.USA300HOU_RS02555	40.2	450	244	5	6	434	3	448	7.93e-91	282
PT13A.peg.24	iCN718.ABAYE_RS00995	39.6	444	247	6	9	434	6	446	1.88e-86	271
PT13A.peg.24	iLJ478.TM1629	39.8	450	245	7	8	440	3	443	2.06e-86	271
PT13A.peg.24	iML1515.b3730	38.5	444	252	5	9	434	9	449	1.72e-84	266
PT13A.peg.24	iSDY_1059.SDY_4018	38.5	444	252	5	9	434	9	449	1.72e-84	266
PT13A.peg.24	iSF_1195.SF3810	38.5	444	252	5	9	434	9	449	2.42e-84	266
PT13A.peg.24	STM_v1_0.STM3862	39.4	444	248	6	9	434	9	449	6.78e-84	265
PT13A.peg.24	iSbBS512_1146.SbBS512_E4191	38.3	444	253	5	9	434	9	449	6.78e-84	265
PT13A.peg.24	iSSON_1240.SSON_3889	38.3	444	253	5	9	434	9	449	6.78e-84	265
PT13A.peg.24	iPC815.YPO4119	37.4	452	262	5	1	434	1	449	4.13e-82	260
PT13A.peg.25	iJN1463.PP_0416	38.9	193	111	4	10	198	16	205	2.01e-31	115
PT13A.peg.25	iPC815.YPO0156	37.2	191	116	3	10	198	10	198	3.92e-28	106
PT13A.peg.27	iSynCJ816.SGL_RS03245	48.4	316	159	3	34	348	47	359	5.00e-104	309
PT13A.peg.27	iSynCJ816.SGL_RS15495	48.9	323	156	4	28	348	30	345	1.18e-101	303
PT13A.peg.28	iSynCJ816.SGL_RS12585	41.7	516	280	6	31	526	39	553	2.76e-104	323
PT13A.peg.29	iSynCJ816.SGL_RS10355	38.6	347	202	6	11	348	12	356	6.36e-64	207
PT13A.peg.29	iYL1228.KPN_01132	36.9	331	183	6	17	329	17	339	9.97e-62	202
PT13A.peg.29	STM_v1_0.STM0878	37.5	363	201	9	6	347	8	365	2.71e-61	201
PT13A.peg.29	iJN1463.PP_1078	38.8	330	188	6	34	357	22	343	3.09e-61	200
PT13A.peg.29	iPC815.YPO1332	38.0	366	195	10	6	347	8	365	5.36e-61	200
PT13A.peg.29	iJN1463.PP_1722	45.0	269	130	6	30	296	15	267	1.14e-60	197
PT13A.peg.29	iYL1228.KPN_00886	37.2	363	202	9	6	347	24	381	8.79e-60	197
PT13A.peg.29	iPC815.YPO2960	37.5	323	194	4	34	349	19	340	2.79e-60	197
PT13A.peg.29	iML1515.b2422	43.2	264	139	4	18	274	1	260	1.67e-59	196
PT13A.peg.29	iSDY_1059.SDY_2618	43.2	264	139	4	18	274	1	260	1.67e-59	196
PT13A.peg.29	iYL1228.KPN_02770	42.4	264	141	4	18	274	1	260	3.22e-59	195
PT13A.peg.29	iSbBS512_1146.SbBS512_E2794	41.9	289	154	6	18	297	1	284	3.31e-59	195
PT13A.peg.29	iSbBS512_1146.SbBS512_E1304	36.9	328	187	5	17	329	17	339	9.17e-59	194
PT13A.peg.29	iSSON_1240.SSON_1144	36.9	328	187	5	17	329	17	339	9.17e-59	194
PT13A.peg.29	iSDY_1059.SDY_2026	36.6	328	188	5	17	329	17	339	1.81e-58	193
PT13A.peg.29	iML1515.b1126	36.6	328	188	5	17	329	17	339	2.55e-58	193
PT13A.peg.29	iSF_1195.SF1128	36.6	328	188	5	17	329	17	339	2.55e-58	193
PT13A.peg.29	iSSON_1240.SSON_2511	42.4	264	141	4	18	274	1	260	1.82e-58	193
PT13A.peg.29	iAF987.Gmet_1903	47.1	240	117	2	33	266	17	252	2.02e-58	192
PT13A.peg.29	STM_v1_0.STM2441	41.7	264	143	4	18	274	1	260	1.98e-57	190
PT13A.peg.29	iML1515.b0855	37.5	352	194	9	17	347	19	365	5.32e-57	189
PT13A.peg.29	iSDY_1059.SDY_0740	37.8	352	193	9	17	347	19	365	5.32e-57	189
PT13A.peg.29	iSF_1195.SF0809	37.5	352	194	9	17	347	46	392	1.03e-56	189
PT13A.peg.29	iSSON_1240.SSON_0840	37.5	352	194	9	17	347	46	392	1.03e-56	189
PT13A.peg.29	iSbBS512_1146.SbBS512_E2476	37.5	352	194	9	17	347	19	365	7.47e-57	189
PT13A.peg.29	iPC815.YPO3012	43.8	249	125	4	37	274	21	265	1.03e-56	188
PT13A.peg.30	iSynCJ816.SGL_RS04625	34.8	181	101	6	34	205	52	224	2.14e-17	82.4
PT13A.peg.30	iPC815.YPO2060	31.2	215	119	8	1	207	1	194	4.01e-17	80.9
PT13A.peg.30	iJN1463.PP_0118	31.5	197	125	7	336	526	5	197	2.66e-16	78.6
PT13A.peg.30	iLJ478.TM0124	29.1	196	118	6	4	194	3	182	2.72e-16	78.2
PT13A.peg.30	iSDY_1059.SDY_1145	30.4	184	101	6	31	207	31	194	8.08e-16	77.0
PT13A.peg.30	iSF_1195.SF1867	30.4	184	101	6	31	207	31	194	8.08e-16	77.0
PT13A.peg.30	iML1515.b1858	30.4	184	101	6	31	207	31	194	1.09e-15	76.6
PT13A.peg.30	iSbBS512_1146.SbBS512_E0954	30.4	184	101	6	31	207	31	194	1.09e-15	76.6
PT13A.peg.30	iSSON_1240.SSON_1283	30.4	184	101	6	31	207	31	194	1.09e-15	76.6
PT13A.peg.30	iJN1463.PP_2416	31.0	200	113	7	351	529	26	221	1.75e-15	76.3
PT13A.peg.30	iSSON_1240.SSON_0936	32.2	205	126	5	335	529	10	211	2.13e-15	75.9
PT13A.peg.30	iML1515.b0933	32.2	205	126	5	335	529	10	211	2.87e-15	75.5
PT13A.peg.30	iYL1228.KPN_02373	30.4	184	101	6	31	207	31	194	3.59e-15	75.1
PT13A.peg.30	iSynCJ816.SGL_RS01940	34.3	213	106	9	16	207	20	219	4.70e-15	75.1
PT13A.peg.30	iJN1463.PP_4687	36.4	195	97	9	31	208	28	212	7.08e-15	74.3
PT13A.peg.31	iYO844.BSU24080	45.4	346	183	4	1	343	1	343	1.28e-93	283
PT13A.peg.34	iYO844.BSU40850	35.1	111	69	2	82	190	75	184	8.88e-06	44.7
PT13A.peg.34	iML1515.b2033	29.1	117	65	4	89	188	69	184	1.82e-05	43.9
PT13A.peg.34	iYL1228.KPN_00440	35.8	95	60	1	102	195	94	188	5.70e-05	42.4
PT13A.peg.35	iYO844.BSU32180	34.9	415	248	6	9	418	4	401	1.18e-68	223
PT13A.peg.38	iSF_1195.SF1450	25.7	152	100	3	65	211	129	272	9.53e-04	40.0
PT13A.peg.39	iYO844.BSU38830	46.1	486	259	3	4	488	2	485	2.85e-147	429
PT13A.peg.40	iJN1463.PP_2426	54.4	344	156	1	5	347	6	349	3.47e-135	388
PT13A.peg.40	iEK1008.Rv3045	52.5	343	158	3	6	346	7	346	2.35e-122	355
PT13A.peg.41	STM_v1_0.STM1163	59.6	339	137	0	6	344	8	346	8.08e-147	417
PT13A.peg.41	iSDY_1059.SDY_2091	58.7	341	141	0	6	346	8	348	2.67e-145	414
PT13A.peg.41	iML1515.b1062	58.4	341	142	0	6	346	8	348	7.62e-145	412
PT13A.peg.41	iSSON_1240.SSON_1082	58.4	341	142	0	6	346	8	348	7.62e-145	412
PT13A.peg.41	iYL1228.KPN_01074	59.3	339	138	0	6	344	8	346	1.53e-144	412
PT13A.peg.41	iSbBS512_1146.SbBS512_E2265	58.4	341	142	0	6	346	8	348	1.53e-144	412
PT13A.peg.41	iPC815.YPO1587	56.8	340	147	0	5	344	7	346	3.09e-144	411
PT13A.peg.41	iSF_1195.SF1068	58.1	341	143	0	6	346	8	348	6.21e-144	410
PT13A.peg.41	iCN718.ABAYE_RS13245	54.2	343	156	1	4	345	2	344	1.31e-132	381
PT13A.peg.44	iAF987.Gmet_0069	24.3	115	84	2	11	124	6	118	5.53e-10	57.0
PT13A.peg.45	iAF987.Gmet_0043	29.8	235	152	5	594	820	37	266	2.15e-22	102
PT13A.peg.51	iAF987.Gmet_0043	31.0	145	84	4	293	423	135	277	6.22e-11	63.9
PT13A.peg.52	iAF987.Gmet_1706	29.1	117	83	0	1	117	1	117	1.46e-11	62.4
PT13A.peg.52	iAF987.Gmet_0069	30.4	115	74	3	3	112	5	118	2.19e-10	58.9
PT13A.peg.53	iEK1008.Rv0125	26.7	329	193	9	58	351	14	329	4.03e-17	82.4
PT13A.peg.54	iCHOv1.100767455	32.1	112	72	3	14	123	37	146	1.97e-05	45.8
PT13A.peg.57	iML1515.b2197	44.5	119	59	2	24	135	25	143	9.05e-27	98.6
PT13A.peg.57	iSbBS512_1146.SbBS512_E0744	44.5	119	59	2	24	135	25	143	9.05e-27	98.6
PT13A.peg.57	iSDY_1059.SDY_0881	44.5	119	59	2	24	135	25	143	9.05e-27	98.6
PT13A.peg.57	iSF_1195.SF2281	44.5	119	59	2	24	135	25	143	9.05e-27	98.6
PT13A.peg.57	iSSON_1240.SSON_2255	44.5	119	59	2	24	135	25	143	2.55e-26	97.4
PT13A.peg.62	iAF987.Gmet_1914	33.0	106	71	0	2	107	3	108	2.32e-13	68.2
PT13A.peg.62	iAF987.Gmet_1706	33.3	117	78	0	1	117	1	117	2.92e-13	67.4
PT13A.peg.62	iAF987.Gmet_0069	36.2	116	66	3	4	113	6	119	6.05e-12	63.5
PT13A.peg.84	iAF987.Gmet_0354	32.5	757	353	14	5	610	21	770	3.09e-95	311
PT13A.peg.84	iAF987.Gmet_1671	35.1	555	335	11	55	597	43	584	2.55e-86	283
PT13A.peg.89	iML1515.b1330	38.2	191	112	4	187	376	149	334	2.89e-37	138
PT13A.peg.90	iSynCJ816.SGL_RS10930	30.0	474	295	12	12	461	9	469	5.39e-43	162
PT13A.peg.90	iEK1008.Rv0684	27.5	484	299	13	12	461	12	477	3.09e-39	151
PT13A.peg.95	iAF987.Gmet_0043	30.0	230	150	4	327	549	41	266	1.60e-20	95.1
PT13A.peg.98	iML1515.b1679	43.2	132	75	0	4	135	3	134	2.04e-35	119
PT13A.peg.98	iSbBS512_1146.SbBS512_E1880	42.4	132	76	0	4	135	3	134	5.82e-35	117
PT13A.peg.98	iSSON_1240.SSON_1477	43.2	132	75	0	4	135	3	134	8.24e-35	117
PT13A.peg.98	iSDY_1059.SDY_1910	43.4	129	73	0	7	135	6	134	4.71e-34	115
PT13A.peg.98	iSF_1195.SF1708	41.7	132	77	0	4	135	3	134	3.81e-33	113
PT13A.peg.102	iYO844.BSU31630	26.7	375	243	6	73	422	75	442	3.46e-31	126
PT13A.peg.102	iAF987.Gmet_0375	29.8	484	283	16	6	437	19	497	3.73e-30	125
PT13A.peg.102	iML1515.b2482	26.8	418	258	10	69	438	74	491	5.20e-28	118
PT13A.peg.104	iSynCJ816.SGL_RS15190	29.5	349	211	10	70	397	83	417	1.60e-40	154
PT13A.peg.104	iEK1008.Rv3156	28.3	434	278	14	67	482	77	495	6.33e-37	143
PT13A.peg.104	iJN1463.PP_2230	30.8	403	240	12	69	451	67	450	2.32e-35	140
PT13A.peg.105	iYO844.BSU31630	30.8	438	283	6	71	503	60	482	4.81e-60	205
PT13A.peg.105	iYS854.USA300HOU_RS03395	30.7	427	283	7	68	493	58	472	2.16e-56	195
PT13A.peg.105	iYS854.USA300HOU_RS04705	28.6	409	280	6	42	448	34	432	1.59e-53	187
PT13A.peg.105	iAF692.Mbar_A3401	30.7	407	264	5	101	498	80	477	2.19e-53	187
PT13A.peg.107	iYS854.USA300HOU_RS03385	30.1	143	90	5	1	138	1	138	3.36e-13	62.4
PT13A.peg.107	iYS854.USA300HOU_RS04715	28.7	94	66	1	7	100	9	101	5.40e-11	56.6
PT13A.peg.108	iJN1463.PP_2230	29.6	162	90	5	27	175	627	777	3.99e-04	40.0
PT13A.peg.109	iYO844.BSU31660	38.0	92	55	1	13	102	7	98	5.93e-16	68.2
PT13A.peg.110	iYO844.BSU31650	37.1	70	44	0	13	82	12	81	3.33e-08	47.0
PT13A.peg.113	iSynCJ816.SGL_RS09335	25.9	363	220	5	11	326	14	374	2.54e-20	90.1
PT13A.peg.119	iML1515.b1252	45.2	62	33	1	122	182	156	217	3.50e-10	57.4
PT13A.peg.119	iSbBS512_1146.SbBS512_E1421	45.2	62	33	1	122	182	156	217	3.50e-10	57.4
PT13A.peg.119	iSDY_1059.SDY_1316	45.2	62	33	1	122	182	156	217	3.50e-10	57.4
PT13A.peg.119	iSF_1195.SF1255	45.2	62	33	1	122	182	159	220	3.59e-10	57.4
PT13A.peg.119	iSSON_1240.SSON_1914	45.2	62	33	1	122	182	156	217	3.50e-10	57.4
PT13A.peg.119	iYL1228.KPN_02186	42.6	61	34	1	122	181	166	226	1.80e-09	55.5
PT13A.peg.121	iML1515.b3005	21.1	109	81	2	13	119	17	122	3.23e-07	46.2
PT13A.peg.121	iSbBS512_1146.SbBS512_E3433	21.1	109	81	2	13	119	17	122	3.23e-07	46.2
PT13A.peg.121	iSF_1195.SF3050	21.1	109	81	2	13	119	17	122	3.23e-07	46.2
PT13A.peg.121	iSSON_1240.SSON_3148	21.1	109	81	2	13	119	17	122	3.23e-07	46.2
PT13A.peg.121	iYL1228.KPN_03425	23.4	107	81	1	13	119	17	122	4.49e-07	45.8
PT13A.peg.121	iPC815.YPO0683	19.0	137	105	3	1	134	5	138	8.94e-07	45.1
PT13A.peg.121	iSDY_1059.SDY_3068	21.0	105	78	2	13	115	17	118	6.23e-06	42.7
PT13A.peg.123	iML1515.b3006	31.6	117	76	2	339	455	105	217	6.67e-08	53.1
PT13A.peg.123	iSbBS512_1146.SbBS512_E3434	31.6	117	76	2	339	455	105	217	6.67e-08	53.1
PT13A.peg.123	iSDY_1059.SDY_3067	31.6	117	76	2	339	455	105	217	6.67e-08	53.1
PT13A.peg.123	iSF_1195.SF3051	31.6	117	76	2	339	455	105	217	6.67e-08	53.1
PT13A.peg.123	iSSON_1240.SSON_3149	31.6	117	76	2	339	455	105	217	6.67e-08	53.1
PT13A.peg.123	iJN1463.PP_5306	28.1	114	82	0	342	455	184	297	1.98e-07	52.4
PT13A.peg.123	iPC815.YPO0682	36.2	94	56	2	341	434	216	305	2.24e-07	52.4
PT13A.peg.123	iYL1228.KPN_03426	33.7	89	59	0	367	455	124	212	3.69e-07	50.8
PT13A.peg.123	STM_v1_0.STM3159	33.7	89	59	0	367	455	129	217	5.23e-07	50.4
PT13A.peg.125	iAF987.Gmet_1750	34.8	201	129	2	326	526	50	248	3.28e-27	111
PT13A.peg.127	iML1515.b1243	37.5	510	302	10	36	535	40	542	4.54e-105	325
PT13A.peg.127	iSF_1195.SF1244	37.5	510	302	10	36	535	40	542	9.02e-105	324
PT13A.peg.127	iYL1228.KPN_02197	39.0	495	283	10	36	520	40	525	1.31e-104	324
PT13A.peg.127	iSbBS512_1146.SbBS512_E1412	37.3	510	303	10	36	535	40	542	5.01e-104	322
PT13A.peg.127	iSSON_1240.SSON_1937	37.3	510	303	10	36	535	40	542	7.06e-104	322
PT13A.peg.127	iSDY_1059.SDY_1301	37.3	510	303	10	36	535	40	542	1.40e-103	321
PT13A.peg.127	iSF_1195.SF1841	35.3	498	311	8	44	535	51	543	1.18e-94	298
PT13A.peg.127	iSSON_1240.SSON_1804	35.3	498	311	8	44	535	51	543	1.18e-94	298
PT13A.peg.127	iML1515.b1329	35.3	498	311	8	44	535	44	536	1.38e-94	298
PT13A.peg.127	iSbBS512_1146.SbBS512_E1569	35.6	483	303	7	44	523	44	521	3.83e-94	296
PT13A.peg.127	iSDY_1059.SDY_1409	35.1	498	312	8	44	535	51	543	3.59e-93	294
PT13A.peg.129	iML1515.b1245	55.2	306	128	3	1	301	1	302	1.43e-102	301
PT13A.peg.129	iSSON_1240.SSON_1935	55.2	306	128	3	1	301	1	302	1.43e-102	301
PT13A.peg.129	iSDY_1059.SDY_1303	55.2	306	128	3	1	301	1	302	2.03e-102	301
PT13A.peg.129	iSF_1195.SF1246	55.2	306	128	3	1	301	1	302	2.03e-102	301
PT13A.peg.129	iSbBS512_1146.SbBS512_E1414	55.2	306	128	3	1	301	1	302	2.88e-102	301
PT13A.peg.129	iYL1228.KPN_02195	54.6	306	130	3	1	301	1	302	8.19e-102	300
PT13A.peg.129	STM_v1_0.STM1744	54.6	306	130	3	1	301	1	302	3.80e-100	295
PT13A.peg.130	STM_v1_0.STM1745	50.5	309	150	1	1	309	1	306	1.82e-96	286
PT13A.peg.130	iYL1228.KPN_02196	49.5	309	153	1	1	309	1	306	2.08e-95	284
PT13A.peg.130	iSbBS512_1146.SbBS512_E1413	49.5	309	153	1	1	309	1	306	2.95e-95	283
PT13A.peg.130	iML1515.b1244	49.2	309	154	1	1	309	1	306	4.18e-95	283
PT13A.peg.130	iSF_1195.SF1245	49.2	309	154	1	1	309	1	306	4.18e-95	283
PT13A.peg.130	iSDY_1059.SDY_1302	48.9	309	155	1	1	309	1	306	1.69e-94	281
PT13A.peg.130	iSSON_1240.SSON_1936	48.9	309	155	1	1	309	1	306	1.69e-94	281
PT13A.peg.133	iCN900.CD630_27420	25.4	193	125	8	36	217	9	193	1.33e-11	62.4
PT13A.peg.135	iSynCJ816.SGL_RS10830	50.0	190	93	1	33	222	43	230	8.47e-59	184
PT13A.peg.135	iJN1463.PP_1129	48.7	193	95	2	32	222	25	215	9.89e-57	179
PT13A.peg.135	iML1515.b1638	44.0	191	105	1	32	222	30	218	6.43e-53	169
PT13A.peg.135	iSDY_1059.SDY_1861	44.0	191	105	1	32	222	30	218	6.43e-53	169
PT13A.peg.135	iSF_1195.SF1663	44.0	191	105	1	32	222	30	218	6.43e-53	169
PT13A.peg.135	iSbBS512_1146.SbBS512_E1830	43.5	191	106	1	32	222	30	218	5.16e-52	167
PT13A.peg.135	iSSON_1240.SSON_1518	43.5	191	106	1	32	222	30	218	5.16e-52	167
PT13A.peg.137	iML1515.b2329	59.9	359	129	5	1	357	1	346	4.58e-141	404
PT13A.peg.137	iSDY_1059.SDY_2528	59.6	359	130	5	1	357	1	346	1.85e-140	402
PT13A.peg.137	iSSON_1240.SSON_2387	59.3	359	131	5	1	357	1	346	2.14e-139	400
PT13A.peg.137	iSF_1195.SF2405	59.1	359	132	5	1	357	1	346	8.64e-139	398
PT13A.peg.137	STM_v1_0.STM2384	58.8	359	133	4	1	357	1	346	2.46e-138	397
PT13A.peg.137	iPC815.YPO2751	59.4	360	129	5	1	357	1	346	4.96e-138	396
PT13A.peg.137	iSbBS512_1146.SbBS512_E2707	59.1	359	132	5	1	357	1	346	7.03e-138	396
PT13A.peg.137	iYL1228.KPN_02719	58.2	359	135	4	1	357	1	346	8.10e-137	393
PT13A.peg.137	iCN718.ABAYE_RS10010	54.9	359	147	5	1	357	1	346	1.54e-127	370
PT13A.peg.145	iJN1463.PP_0527	51.2	627	293	7	2	626	13	628	6.34e-206	590
PT13A.peg.145	iAF987.Gmet_2822	51.3	634	298	7	7	634	5	633	4.13e-205	588
PT13A.peg.145	iAF987.Gmet_1934	52.1	620	286	6	7	620	5	619	6.24e-202	580
PT13A.peg.145	iSDY_1059.SDY_0310	50.4	619	292	8	5	620	9	615	1.45e-196	566
PT13A.peg.145	iML1515.b0420	50.6	619	291	8	5	620	9	615	2.91e-196	565
PT13A.peg.145	iSbBS512_1146.SbBS512_E0341	50.4	619	292	8	5	620	9	615	4.12e-196	565
PT13A.peg.145	iSF_1195.SF0357	50.2	619	293	8	5	620	9	615	2.35e-195	563
PT13A.peg.145	iSSON_1240.SSON_0397	50.2	619	293	8	5	620	9	615	2.35e-195	563
PT13A.peg.145	iYL1228.KPN_00372	50.2	620	296	7	5	622	9	617	9.43e-195	561
PT13A.peg.145	STM_v1_0.STM0422	49.9	619	295	8	5	620	9	615	7.59e-194	559
PT13A.peg.145	iPC815.YPO3177	49.6	619	296	9	5	620	9	614	3.09e-190	550
PT13A.peg.146	iJN1463.PP_0528	44.6	285	155	3	14	296	12	295	1.47e-70	219
PT13A.peg.146	iAF987.Gmet_1935	41.0	293	171	1	6	296	5	297	2.50e-69	216
PT13A.peg.146	iCN900.CD630_12050	38.9	293	177	2	4	295	3	294	6.05e-64	202
PT13A.peg.146	iYL1228.KPN_00373	41.2	296	168	4	4	294	3	297	6.80e-64	202
PT13A.peg.146	iSynCJ816.SGL_RS02445	40.7	285	159	4	15	295	23	301	1.05e-63	202
PT13A.peg.146	iML1515.b0421	40.6	298	167	5	4	294	3	297	5.40e-63	200
PT13A.peg.146	iSbBS512_1146.SbBS512_E0342	40.6	298	167	5	4	294	3	297	5.40e-63	200
PT13A.peg.146	iSDY_1059.SDY_0309	40.6	298	167	5	4	294	3	297	5.40e-63	200
PT13A.peg.146	iSSON_1240.SSON_0398	40.6	298	167	5	4	294	3	297	5.40e-63	200
PT13A.peg.146	iSF_1195.SF0358	40.6	298	167	5	4	294	3	297	7.63e-63	200
PT13A.peg.146	STM_v1_0.STM0423	40.5	296	170	4	4	294	3	297	3.04e-62	198
PT13A.peg.147	iLJ478.TM1085	34.8	112	69	3	7	118	522	629	2.03e-15	70.5
PT13A.peg.147	iAF692.Mbar_A0543	33.6	110	71	2	8	117	602	709	1.59e-13	65.1
PT13A.peg.147	iYO844.BSU00380	31.8	110	71	3	8	117	558	663	2.16e-13	64.7
PT13A.peg.150	iAF987.Gmet_1601	36.9	198	105	6	1	192	1	184	6.55e-22	91.7
PT13A.peg.154	iJN1463.PP_0368	50.5	461	224	2	3	459	4	464	1.61e-152	451
PT13A.peg.154	iJN1463.PP_2048	47.9	474	228	5	1	466	1	463	2.73e-142	424
PT13A.peg.160	iMM904.YDL178W	38.8	451	261	6	19	459	81	526	1.19e-99	308
PT13A.peg.160	iMM904.YEL071W	35.8	452	273	7	19	459	47	492	4.91e-89	280
PT13A.peg.162	iJN1463.PP_3073	49.8	259	125	2	8	266	3	256	2.44e-73	224
PT13A.peg.162	iCN718.ABAYE_RS09790	44.4	259	142	2	8	266	5	261	1.25e-66	207
PT13A.peg.165	iSynCJ816.SGL_RS14875	35.8	123	64	5	5	118	6	122	2.42e-15	67.8
PT13A.peg.165	iAF987.Gmet_0988	33.6	119	74	4	5	121	21	136	1.04e-13	63.5
PT13A.peg.169	iAF987.Gmet_2345	27.4	307	164	10	12	276	24	313	5.33e-18	83.2
PT13A.peg.169	iYL1228.KPN_03968	25.7	350	217	9	3	315	15	358	2.45e-17	81.3
PT13A.peg.172	iJN1463.PP_4545	60.9	379	134	4	5	380	22	389	5.23e-152	434
PT13A.peg.174	iCN718.ABAYE_RS17655	59.4	401	150	4	9	401	67	462	2.30e-152	438
PT13A.peg.174	iJN1463.PP_5233	55.8	407	165	5	9	401	33	438	3.77e-138	401
PT13A.peg.180	iAF987.Gmet_3544	44.5	299	159	3	60	356	10	303	2.90e-74	232
PT13A.peg.180	iAF692.Mbar_A1865	40.5	301	172	3	54	352	4	299	4.01e-68	216
PT13A.peg.180	iHN637.CLJU_RS12020	40.9	301	169	5	56	352	6	301	1.59e-67	215
PT13A.peg.180	iSynCJ816.SGL_RS17340	41.1	304	168	3	56	352	16	315	2.40e-67	215
PT13A.peg.180	iEK1008.Rv1594	43.2	310	156	6	60	354	38	342	1.00e-64	209
PT13A.peg.181	iEK1008.Rv1595	41.1	474	247	12	3	455	35	497	1.63e-82	264
PT13A.peg.181	iYO844.BSU27870	36.8	462	273	6	15	462	39	495	9.45e-78	252
PT13A.peg.182	iAF987.Gmet_1988	46.1	269	144	1	10	278	4	271	2.37e-74	228
