ARW1R1.peg.78	iYL1228.KPN_00756	30.8	276	182	5	17	288	24	294	2.0e-28	123.6
ARW1R1.peg.81	iAF987.Gmet_1504	48.1	364	178	4	6	363	5	363	2.1e-88	323.2
ARW1R1.peg.95	iSDY_1059.SDY_1025	32.7	294	191	5	24	311	273	565	2.6e-37	153.3
ARW1R1.peg.95	STM_v1_0.STM2774	31.2	292	195	4	24	310	273	563	7.7e-37	151.8
ARW1R1.peg.95	iAF987.Gmet_2349	33.1	278	181	4	43	317	284	559	1.0e-36	151.4
ARW1R1.peg.95	iJN1463.PP_4935	33.1	317	198	7	3	315	274	580	1.1e-35	147.9
ARW1R1.peg.95	iMM1415.18670	37.7	223	133	4	99	316	1038	1259	1.4e-35	147.5
ARW1R1.peg.95	iYL1228.KPN_00941	29.4	309	215	3	4	310	254	561	9.4e-35	144.8
ARW1R1.peg.95	iCHOv1.100682535	37.2	223	134	4	99	316	1043	1264	2.1e-34	143.7
ARW1R1.peg.95	iCHOv1.100762480	33.8	237	154	2	80	314	408	643	2.1e-34	143.7
ARW1R1.peg.95	iPC815.YPO3144	31.0	313	208	4	7	314	252	561	2.7e-34	143.3
ARW1R1.peg.95	iPC815.YPO1395	29.1	316	220	4	4	316	254	568	1.8e-33	140.6
ARW1R1.peg.95	STM_v1_0.STM0984	30.1	316	217	4	4	316	254	568	3.0e-33	139.8
ARW1R1.peg.97	iSynCJ816.SGL_RS06280	50.8	132	62	2	32	163	3	131	1.8e-26	116.3
ARW1R1.peg.104	iAF692.Mbar_A1604	25.6	308	195	11	9	304	6	291	5.1e-13	72.8
ARW1R1.peg.104	iAF692.Mbar_A1602	23.2	367	220	13	6	347	8	337	1.5e-12	71.2
ARW1R1.peg.106	iLB1027_lipid.PHATRDRAFT_26714	29.4	136	94	1	81	214	214	349	2.5e-09	60.5
ARW1R1.peg.108	iML1515.b2924	32.5	246	166	0	26	271	31	276	1.2e-35	147.5
ARW1R1.peg.109	iYO844.BSU01580	43.9	471	254	4	17	487	16	476	1.3e-104	377.5
ARW1R1.peg.117	iYO844.BSU31322	35.8	81	50	1	155	235	23	101	4.3e-09	59.3
ARW1R1.peg.118	iHN637.CLJU_RS15830	38.6	370	213	8	461	819	11	377	2.4e-55	214.5
ARW1R1.peg.118	iCN900.CD630_34630	38.4	367	214	8	458	816	8	370	3.1e-55	214.2
ARW1R1.peg.118	iAF987.Gmet_2908	36.8	372	219	7	458	816	6	374	6.9e-55	213.0
ARW1R1.peg.118	iHN637.CLJU_RS05895	38.4	370	207	10	461	816	11	373	2.1e-51	201.4
ARW1R1.peg.121	iAF987.Gmet_2822	46.1	625	330	5	7	630	3	621	4.3e-161	565.5
ARW1R1.peg.121	iPC815.YPO3177	46.9	616	311	7	9	624	11	610	5.2e-159	558.5
ARW1R1.peg.121	iSDY_1059.SDY_0310	46.5	623	316	8	9	630	11	617	6.4e-157	551.6
ARW1R1.peg.121	iML1515.b0420	46.7	623	315	8	9	630	11	617	8.4e-157	551.2
ARW1R1.peg.121	iSbBS512_1146.SbBS512_E0341	46.5	623	316	8	9	630	11	617	1.1e-156	550.8
ARW1R1.peg.121	iSSON_1240.SSON_0397	46.5	623	316	8	9	630	11	617	1.4e-156	550.4
ARW1R1.peg.121	iJN1463.PP_0527	46.2	623	320	6	8	630	17	624	9.3e-156	547.7
ARW1R1.peg.121	iSF_1195.SF0357	46.1	623	319	8	9	630	11	617	3.5e-155	545.8
ARW1R1.peg.121	STM_v1_0.STM0422	46.4	625	314	9	9	630	11	617	4.6e-155	545.4
ARW1R1.peg.121	iYL1228.KPN_00372	46.3	622	317	8	9	629	11	616	1.0e-154	544.3
ARW1R1.peg.121	iAF987.Gmet_1934	44.1	624	342	5	8	630	4	621	2.5e-153	539.7
ARW1R1.peg.121	iSynCJ816.SGL_RS04515	43.6	624	344	7	9	628	3	622	2.8e-152	536.2
ARW1R1.peg.121	iYO844.BSU24270	43.8	625	344	5	9	631	3	622	4.8e-152	535.4
ARW1R1.peg.121	iCN718.ABAYE_RS02420	44.3	627	325	6	8	628	15	623	2.7e-147	519.6
ARW1R1.peg.121	iCN900.CD630_12070	41.9	628	346	6	9	631	5	618	4.6e-147	518.8
ARW1R1.peg.122	iJN1463.PP_0553	25.0	240	169	6	6	242	125	356	1.1e-09	61.2
ARW1R1.peg.123	iSynCJ816.SGL_RS09640	28.8	271	170	9	27	278	32	298	9.7e-17	84.7
ARW1R1.peg.139	iMM1415.11883	29.2	449	270	14	16	448	20	436	2.2e-38	157.5
ARW1R1.peg.139	iCHOv1.100754567	28.8	452	268	15	16	448	21	437	1.8e-37	154.5
ARW1R1.peg.148	iNF517.LLMG_RS03890	39.2	97	59	0	79	175	51	147	6.9e-13	72.0
ARW1R1.peg.148	STM_v1_0.STM3970	33.3	108	71	1	73	179	61	168	2.2e-11	67.0
ARW1R1.peg.151	iAF987.Gmet_1914	32.4	108	71	1	2	109	3	108	1.2e-06	50.8
ARW1R1.peg.158	iSynCJ816.SGL_RS12260	26.5	279	162	9	46	285	26	300	4.1e-17	86.3
ARW1R1.peg.163	iHN637.CLJU_RS00920	40.4	1099	556	23	7	1098	2	1008	6.5e-237	818.1
ARW1R1.peg.164	STM_v1_0.STM0047	27.2	195	100	10	5	197	10	164	2.9e-05	46.2
ARW1R1.peg.165	iAM_Pc455.PCYB_113330	39.2	158	87	3	830	978	1215	1372	1.5e-24	112.5
ARW1R1.peg.165	iAM_Pc455.PCYB_113330	32.0	194	121	4	521	705	340	531	1.9e-22	105.5
ARW1R1.peg.170	iSF_1195.SF0259	42.8	430	218	7	41	451	48	468	1.9e-91	333.6
ARW1R1.peg.170	iML1515.b0307	42.6	430	219	7	41	451	48	468	3.3e-91	332.8
ARW1R1.peg.170	iSSON_1240.SSON_0317	42.8	430	218	7	41	451	48	468	5.7e-91	332.0
ARW1R1.peg.170	iSbBS512_1146.SbBS512_E0258	42.8	430	218	7	41	451	48	468	9.7e-91	331.3
ARW1R1.peg.171	iML1515.b0306	35.1	245	145	3	6	246	2	236	2.4e-38	156.4
ARW1R1.peg.171	iSbBS512_1146.SbBS512_E0259	34.7	245	146	3	6	246	2	236	4.0e-38	155.6
ARW1R1.peg.171	iSSON_1240.SSON_0318	34.7	245	146	3	6	246	2	236	4.0e-38	155.6
ARW1R1.peg.171	iSF_1195.SF0260	34.3	245	147	3	6	246	2	236	5.3e-38	155.2
ARW1R1.peg.173	iEK1008.Rv2045c	28.0	507	320	15	50	539	18	496	1.7e-41	167.9
ARW1R1.peg.174	iAF987.Gmet_3159	32.9	604	330	16	21	551	111	712	2.3e-78	290.4
ARW1R1.peg.177	iJN1463.PP_1384	31.9	417	278	2	57	467	50	466	3.6e-48	189.9
ARW1R1.peg.177	iSF_1195.SF0473	32.7	422	264	9	56	467	47	458	6.8e-47	185.7
ARW1R1.peg.177	iSSON_1240.SSON_0523	32.0	422	267	7	56	467	47	458	1.5e-46	184.5
ARW1R1.peg.177	iML1515.b0572	31.6	421	268	7	56	466	47	457	2.8e-45	180.3
ARW1R1.peg.177	iYL1228.KPN_04739	30.9	414	268	6	63	467	91	495	5.4e-44	176.0
ARW1R1.peg.178	iJN1463.PP_3426	41.0	1049	596	6	11	1043	6	1047	3.0e-220	762.7
ARW1R1.peg.179	iSF_1195.SF0408	29.3	365	255	3	7	369	15	378	1.3e-40	164.5
ARW1R1.peg.179	iML1515.b0463	29.3	365	255	3	7	369	15	378	1.7e-40	164.1
ARW1R1.peg.179	iSSON_1240.SSON_0450	29.0	365	256	3	7	369	15	378	3.8e-40	162.9
ARW1R1.peg.179	iYL1228.KPN_03672	30.3	363	246	5	7	367	13	370	1.1e-39	161.4
ARW1R1.peg.179	iSDY_1059.SDY_0456	29.0	365	256	3	7	369	15	378	1.1e-39	161.4
ARW1R1.peg.179	STM_v1_0.STM3390	27.8	360	257	3	7	364	14	372	1.6e-38	157.5
ARW1R1.peg.183	iCN900.CD630_31950	32.4	956	463	19	12	937	4	806	6.4e-145	512.3
ARW1R1.peg.186	iAF987.Gmet_2999	27.9	122	83	3	6	124	10	129	7.4e-08	55.1
ARW1R1.peg.196	iCN900.CD630_31950	31.1	938	486	12	21	933	4	806	1.6e-127	454.5
ARW1R1.peg.199	iPC815.YPO1128	28.2	220	132	4	52	245	15	234	3.9e-25	112.5
ARW1R1.peg.199	iYL1228.KPN_00755	29.7	209	122	4	59	242	22	230	3.6e-23	105.9
ARW1R1.peg.199	STM_v1_0.STM0757	31.1	209	119	4	59	242	22	230	3.1e-22	102.8
ARW1R1.peg.200	iPC815.YPO0444	32.0	172	112	2	5	171	232	403	1.8e-16	83.2
ARW1R1.peg.201	iMM1415.11883	29.5	516	272	18	6	487	1	458	4.3e-39	159.8
ARW1R1.peg.201	iCHOv1.100754567	29.4	511	273	17	10	490	6	458	9.6e-39	158.7
ARW1R1.peg.201	iMM1415.11881	30.4	375	202	14	27	399	46	363	2.1e-38	157.5
ARW1R1.peg.201	iCHOv1.100753973	26.8	514	276	21	24	497	28	481	3.8e-35	146.7
ARW1R1.peg.202	iYS854.USA300HOU_RS05260	28.3	187	112	6	22	204	81	249	5.6e-17	85.9
ARW1R1.peg.211	iSynCJ816.SGL_RS13885	28.8	132	80	2	9	133	35	159	9.3e-05	45.1
ARW1R1.peg.212	iLB1027_lipid.PHATRDRAFT_20809	32.7	324	211	5	62	380	109	430	5.9e-41	165.6
ARW1R1.peg.212	iCN718.ABAYE_RS02015	33.5	319	203	5	58	369	38	354	1.0e-40	164.9
ARW1R1.peg.212	iPC815.YPO0152	34.3	289	183	4	78	360	65	352	1.9e-39	160.6
ARW1R1.peg.212	iJN1463.PP_5078	33.7	294	189	5	79	369	64	354	5.2e-37	152.5
ARW1R1.peg.217	iNF517.LLMG_RS07600	33.7	101	64	2	786	886	3	100	4.6e-07	54.7
ARW1R1.peg.217	iCN900.CD630_15260	34.8	89	56	2	786	874	2	88	6.7e-06	50.8
ARW1R1.peg.219	iEK1008.Rv1318c	33.8	198	112	7	157	345	347	534	9.9e-19	91.7
ARW1R1.peg.219	iEK1008.Rv1319c	37.9	153	80	4	157	304	348	490	2.9e-18	90.1
ARW1R1.peg.219	iEK1008.Rv3645	30.6	183	115	4	124	304	318	490	2.7e-16	83.6
ARW1R1.peg.220	iAF987.Gmet_1914	29.8	124	80	2	2	125	3	119	3.7e-11	65.1
ARW1R1.peg.222	iAF987.Gmet_0043	42.1	76	35	3	1157	1227	195	266	9.0e-06	50.4
ARW1R1.peg.235	iAF987.Gmet_0043	32.2	115	68	4	2027	2136	158	267	7.7e-05	48.1
ARW1R1.peg.237	iAF987.Gmet_0043	28.8	118	67	3	430	539	158	266	8.1e-07	52.8
ARW1R1.peg.240	iCN718.ABAYE_RS05605	27.2	591	372	17	12	594	3	543	9.5e-54	208.8
ARW1R1.peg.242	iAF987.Gmet_1914	34.1	82	54	0	36	117	32	113	3.5e-06	49.3
ARW1R1.peg.244	iJN1463.PP_3948	27.4	773	462	20	17	737	17	742	2.2e-55	214.5
ARW1R1.peg.245	iJN1463.PP_3947	48.0	148	76	1	2	149	5	151	7.6e-38	154.1
ARW1R1.peg.248	STM_v1_0.STM4294	25.9	340	235	6	12	342	9	340	2.7e-21	100.5
ARW1R1.peg.248	iPC815.YPO1200	26.7	341	233	6	11	342	6	338	3.5e-21	100.1
ARW1R1.peg.248	iML1515.b4115	25.6	340	236	6	12	342	9	340	1.3e-20	98.2
ARW1R1.peg.248	iSDY_1059.SDY_4098	25.6	340	236	6	12	342	9	340	1.3e-20	98.2
ARW1R1.peg.248	iSF_1195.SF4108	25.6	340	236	6	12	342	9	340	1.3e-20	98.2
ARW1R1.peg.248	iSSON_1240.SSON_4290	25.6	340	236	6	12	342	9	340	1.3e-20	98.2
ARW1R1.peg.248	iSbBS512_1146.SbBS512_E4612	25.3	340	237	6	12	342	9	340	1.1e-19	95.1
ARW1R1.peg.249	iMM1415.11881	25.8	558	276	17	27	534	37	506	5.4e-35	146.4
ARW1R1.peg.250	iEK1008.Rv1625c	37.7	228	133	4	415	639	207	428	1.1e-39	162.2
ARW1R1.peg.250	iCHOv1.100752423	37.0	230	139	3	413	638	633	860	3.7e-35	147.1
ARW1R1.peg.251	iCHOv1.100753973	36.8	470	243	11	22	443	26	489	4.9e-74	275.8
ARW1R1.peg.251	iAT_PLT_636.412	33.2	509	232	10	30	430	32	540	8.6e-71	265.0
ARW1R1.peg.251	iMM1415.11883	35.6	458	242	11	30	436	18	473	4.7e-69	259.2
ARW1R1.peg.251	iCHOv1.100754567	35.6	438	238	9	32	427	21	456	6.9e-68	255.4
ARW1R1.peg.260	iCN900.CD630_02510	29.3	249	154	5	320	556	151	389	7.2e-14	76.3
ARW1R1.peg.262	iYS854.USA300HOU_RS11440	54.2	177	74	2	17	186	8	184	6.3e-47	184.5
ARW1R1.peg.262	iYO844.BSU37060	52.0	179	79	2	15	186	6	184	1.4e-43	173.3
ARW1R1.peg.263	iSynCJ816.SGL_RS08340	26.3	76	55	1	11	86	13	87	3.7e-04	41.6
ARW1R1.peg.265	iJN1463.PP_1336	27.8	418	242	9	11	421	21	385	6.8e-30	129.0
ARW1R1.peg.265	iML1515.b0089	25.9	402	234	11	20	413	53	398	1.2e-26	118.2
ARW1R1.peg.266	iAF987.Gmet_0928	30.3	614	376	13	2	583	11	604	2.4e-73	273.9
ARW1R1.peg.269	STM_v1_0.STM0659	24.9	217	135	8	11	203	8	220	7.0e-09	58.9
ARW1R1.peg.269	iSbBS512_1146.SbBS512_E0599	26.3	198	122	8	11	189	8	200	7.0e-09	58.9
ARW1R1.peg.269	iML1515.b0650	26.3	198	122	8	11	189	8	200	9.1e-09	58.5
ARW1R1.peg.269	iSSON_1240.SSON_0604	26.3	198	122	8	11	189	8	200	9.1e-09	58.5
ARW1R1.peg.272	iML1515.b3590	31.6	209	133	5	427	630	2	205	2.9e-17	88.2
ARW1R1.peg.276	iAF987.Gmet_2476	50.9	281	131	5	1	278	1	277	3.6e-72	268.9
ARW1R1.peg.276	iHN637.CLJU_RS20740	47.5	276	141	2	5	279	16	288	3.0e-66	249.2
ARW1R1.peg.276	STM_v1_0.STM2366	45.2	281	151	2	1	280	1	279	3.9e-66	248.8
ARW1R1.peg.276	iIT341.HP0950	47.8	270	140	1	12	280	14	283	8.7e-66	247.7
ARW1R1.peg.276	iSSON_1240.SSON_2374	45.2	281	151	2	1	280	1	279	8.7e-66	247.7
ARW1R1.peg.276	iML1515.b2316	45.2	281	151	2	1	280	1	279	1.1e-65	247.3
ARW1R1.peg.276	iYL1228.KPN_02706	45.2	281	151	2	1	280	1	279	1.5e-65	246.9
ARW1R1.peg.276	iSbBS512_1146.SbBS512_E2694	45.2	281	151	2	1	280	1	279	1.5e-65	246.9
ARW1R1.peg.276	iSDY_1059.SDY_2515	45.2	281	151	2	1	280	1	279	1.5e-65	246.9
ARW1R1.peg.276	iSynCJ816.SGL_RS12910	45.0	280	149	2	3	277	6	285	2.1e-64	243.0
ARW1R1.peg.276	iJN1463.PP_1996	47.7	266	138	1	11	275	13	278	2.8e-64	242.7
ARW1R1.peg.277	iYL1228.KPN_00244	53.4	429	176	3	5	433	3	407	1.6e-135	479.9
ARW1R1.peg.278	iIS312.TCDM_00553	22.7	233	163	8	82	302	74	301	8.1e-06	48.9
ARW1R1.peg.278	iAF692.Mbar_A0694	24.6	224	151	6	83	296	66	281	9.0e-05	45.4
ARW1R1.peg.279	iHN637.CLJU_RS14130	34.2	73	45	2	4	74	64	135	7.1e-07	50.1
ARW1R1.peg.281	iSDY_1059.SDY_2624	53.2	252	117	1	3	253	7	258	1.7e-66	250.0
ARW1R1.peg.281	iML1515.b2428	52.4	252	119	1	3	253	7	258	1.1e-65	247.3
ARW1R1.peg.281	iSbBS512_1146.SbBS512_E2800	52.4	252	119	1	3	253	7	258	1.1e-65	247.3
ARW1R1.peg.281	iSSON_1240.SSON_2517	52.0	252	120	1	3	253	7	258	3.2e-65	245.7
ARW1R1.peg.281	iSF_1195.SF2481	51.6	252	121	1	3	253	7	258	1.6e-64	243.4
ARW1R1.peg.281	iYS854.USA300HOU_RS01010	47.6	252	131	1	12	262	15	266	4.4e-62	235.3
ARW1R1.peg.281	iCN900.CD630_30460	50.8	240	118	0	13	252	21	260	1.3e-61	233.8
ARW1R1.peg.282	iNF517.LLMG_RS06045	38.6	233	138	2	160	388	1	232	5.5e-42	169.1
ARW1R1.peg.282	iYS854.USA300HOU_RS07985	40.9	232	132	2	158	385	4	234	1.6e-41	167.5
ARW1R1.peg.282	iCN900.CD630_20500	37.3	236	141	4	160	389	1	235	4.7e-41	166.0
ARW1R1.peg.284	iML1515.b3781	41.1	90	53	0	23	112	17	106	9.4e-19	90.1
ARW1R1.peg.284	STM_v1_0.STM3915	41.1	90	53	0	23	112	17	106	9.4e-19	90.1
ARW1R1.peg.284	iSbBS512_1146.SbBS512_E4140	41.1	90	53	0	23	112	17	106	9.4e-19	90.1
ARW1R1.peg.284	iSDY_1059.SDY_3968	41.1	90	53	0	23	112	35	124	9.4e-19	90.1
ARW1R1.peg.284	iSF_1195.SF3854	41.1	90	53	0	23	112	35	124	9.4e-19	90.1
ARW1R1.peg.284	iSSON_1240.SSON_3952	41.1	90	53	0	23	112	35	124	9.4e-19	90.1
ARW1R1.peg.284	iYL1228.KPN_04282	38.9	90	55	0	23	112	17	106	2.3e-17	85.5
ARW1R1.peg.284	iIT341.HP0824	36.3	102	63	1	9	110	2	101	2.0e-16	82.4
ARW1R1.peg.288	iAF987.Gmet_1254	48.5	241	124	0	5	245	4	244	1.9e-64	243.0
ARW1R1.peg.288	iYO844.BSU16530	47.5	236	124	0	2	237	23	258	3.9e-62	235.3
ARW1R1.peg.288	iCN900.CD630_21360	45.5	233	127	0	5	237	9	241	1.9e-61	233.0
ARW1R1.peg.288	iSynCJ816.SGL_RS16700	45.3	234	128	0	5	238	15	248	1.9e-61	233.0
ARW1R1.peg.288	iJN1463.PP_1595	47.0	236	125	0	10	245	12	247	3.3e-61	232.3
ARW1R1.peg.288	iYS854.USA300HOU_RS06350	46.2	240	129	0	3	242	17	256	9.6e-61	230.7
ARW1R1.peg.288	iHN637.CLJU_RS06410	46.4	233	125	0	5	237	20	252	3.7e-60	228.8
ARW1R1.peg.288	iML1515.b0174	44.1	236	128	1	8	239	11	246	1.1e-59	227.3
ARW1R1.peg.288	iSDY_1059.SDY_0190	44.1	236	128	1	8	239	11	246	1.1e-59	227.3
ARW1R1.peg.288	iSF_1195.SF0164	44.1	236	128	1	8	239	11	246	1.1e-59	227.3
ARW1R1.peg.288	iSSON_1240.SSON_0186	44.1	236	128	1	8	239	11	246	1.1e-59	227.3
ARW1R1.peg.288	iSbBS512_1146.SbBS512_E0167	44.1	236	128	1	8	239	10	245	4.0e-59	225.3
ARW1R1.peg.288	iLJ478.TM1398	47.2	229	119	2	9	237	2	228	4.5e-58	221.9
ARW1R1.peg.288	iPC815.YPO1049	43.3	231	131	0	9	239	14	244	5.8e-58	221.5
ARW1R1.peg.290	iAF987.Gmet_0941	35.5	251	145	5	43	286	41	281	3.0e-37	152.9
ARW1R1.peg.290	iJN1463.PP_2012	36.4	225	140	3	65	286	83	307	2.2e-35	146.7
ARW1R1.peg.290	iCN718.ABAYE_RS06435	35.5	231	143	3	65	291	68	296	6.3e-35	145.2
ARW1R1.peg.290	iSynCJ816.SGL_RS12025	37.3	228	138	2	63	287	68	293	3.1e-34	142.9
ARW1R1.peg.292	iAF987.Gmet_2731	35.2	165	100	2	227	391	11	168	1.7e-19	94.4
ARW1R1.peg.295	iAF987.Gmet_3528	45.5	422	221	5	1	419	1	416	3.4e-98	355.9
ARW1R1.peg.295	iNF517.LLMG_RS03735	44.7	421	227	4	1	419	1	417	9.7e-93	337.8
ARW1R1.peg.295	iCN718.ABAYE_RS04335	43.5	416	227	5	7	419	7	417	9.0e-91	331.3
ARW1R1.peg.295	iPC815.YPO1379	44.8	429	222	6	1	419	1	424	3.8e-89	325.9
ARW1R1.peg.295	iAF692.Mbar_A0541	42.6	420	232	7	1	419	28	439	5.0e-89	325.5
ARW1R1.peg.295	iSynCJ816.SGL_RS05225	42.7	429	237	5	1	421	1	428	5.5e-88	322.0
ARW1R1.peg.297	iYS854.USA300HOU_RS08945	33.3	189	121	3	5	190	2	188	4.2e-22	102.1
ARW1R1.peg.297	iJN1463.PP_0631	32.3	195	125	2	2	196	5	192	1.0e-20	97.4
ARW1R1.peg.297	iYO844.BSU29060	35.2	176	110	2	7	179	4	178	1.9e-19	93.2
ARW1R1.peg.303	iYO844.BSU24080	55.5	353	154	3	15	366	3	353	2.3e-103	372.9
ARW1R1.peg.304	iJN1463.PP_4935	32.2	583	381	5	5	584	18	589	1.1e-73	275.0
ARW1R1.peg.304	iAF987.Gmet_2349	32.0	525	344	6	71	587	50	569	3.5e-72	270.0
ARW1R1.peg.304	STM_v1_0.STM0984	29.9	542	367	4	51	587	46	579	5.0e-71	266.2
ARW1R1.peg.304	iPC815.YPO1395	31.3	543	358	7	51	587	46	579	1.1e-70	265.0
ARW1R1.peg.304	iML1515.b0914	29.7	556	376	5	39	587	32	579	7.3e-70	262.3
ARW1R1.peg.304	iSbBS512_1146.SbBS512_E2410	29.7	556	376	5	39	587	32	579	7.3e-70	262.3
ARW1R1.peg.304	iSDY_1059.SDY_2344	29.7	556	376	5	39	587	32	579	7.3e-70	262.3
ARW1R1.peg.304	iSF_1195.SF0910	29.7	556	376	5	39	587	32	579	7.3e-70	262.3
ARW1R1.peg.304	iSSON_1240.SSON_0916	29.7	556	376	5	39	587	32	579	7.3e-70	262.3
