13M1.peg.66	iEK1008.Rv3116	36.0	86	51	3	38	121	295	378	4.83e-07	47.0
13M1.peg.66	iSynCJ816.SGL_RS18145	34.4	96	57	4	33	125	66	158	5.51e-06	43.1
13M1.peg.67	iML1515.b4093	33.3	90	59	1	65	154	56	144	5.09e-05	40.8
13M1.peg.73	iJN1463.PP_0980	40.5	469	259	7	30	485	32	493	1.80e-106	325
13M1.peg.73	iYL1228.KPN_04665	38.9	475	264	9	26	483	28	493	1.97e-97	302
13M1.peg.73	iPC815.YPO3441	39.5	473	264	8	26	483	28	493	1.97e-97	302
13M1.peg.73	iSF_1195.SF4229	38.9	475	264	9	26	483	28	493	3.91e-97	301
13M1.peg.73	STM_v1_0.STM4477	38.7	475	265	9	26	483	28	493	5.51e-97	301
13M1.peg.73	iSDY_1059.SDY_4284	38.9	475	264	9	26	483	28	493	7.76e-97	301
13M1.peg.73	iML1515.b4260	38.9	475	264	9	26	483	28	493	1.09e-96	300
13M1.peg.73	iSSON_1240.SSON_4445	38.9	475	264	9	26	483	28	493	1.09e-96	300
13M1.peg.73	iSbBS512_1146.SbBS512_E4821	38.7	475	265	9	26	483	28	493	3.38e-95	296
13M1.peg.76	iSynCJ816.SGL_RS14710	24.5	237	158	8	122	346	79	306	1.92e-08	55.8
13M1.peg.81	iPC815.YPO1073	59.9	252	98	2	1	251	1	250	2.80e-96	286
13M1.peg.81	iYL1228.KPN_00213	57.0	265	107	2	1	260	1	263	9.13e-95	282
13M1.peg.81	iSbBS512_1146.SbBS512_E0193	58.3	252	102	2	1	251	1	250	3.68e-94	280
13M1.peg.81	iSSON_1240.SSON_0213	58.3	252	102	2	1	251	1	250	3.68e-94	280
13M1.peg.81	iML1515.b0199	57.9	252	103	2	1	251	1	250	5.21e-94	280
13M1.peg.81	iSDY_1059.SDY_0218	57.9	252	103	2	1	251	1	250	7.38e-94	280
13M1.peg.81	iSF_1195.SF0190	57.9	252	103	2	1	251	1	250	2.97e-93	278
13M1.peg.81	STM_v1_0.STM0247	58.3	252	102	2	1	251	1	250	4.21e-93	278
13M1.peg.81	iJN1463.PP_0220	56.0	243	103	1	2	244	33	271	1.98e-89	269
13M1.peg.81	iJN1463.PP_0114	56.5	248	103	3	1	246	1	245	1.47e-86	261
13M1.peg.81	iYO844.BSU32750	56.3	240	103	1	1	240	1	238	2.85e-85	258
13M1.peg.82	iJN1463.PP_0219	55.0	209	94	0	9	217	6	214	4.76e-69	210
13M1.peg.82	iCN718.ABAYE_RS11025	50.0	212	106	0	8	219	8	219	3.92e-64	197
13M1.peg.82	iJN1463.PP_0113	53.3	197	92	0	12	208	18	214	8.92e-64	197
13M1.peg.83	STM_v1_0.STM0245	54.7	236	104	2	27	259	33	268	2.88e-83	250
13M1.peg.83	iSDY_1059.SDY_0216	54.2	236	105	2	27	259	33	268	4.08e-83	249
13M1.peg.83	iSbBS512_1146.SbBS512_E0191	54.2	236	105	2	27	259	33	268	1.16e-82	248
13M1.peg.83	iSF_1195.SF0188	54.2	236	105	2	27	259	33	268	1.16e-82	248
13M1.peg.83	iSSON_1240.SSON_0211	54.2	236	105	2	27	259	33	268	1.16e-82	248
13M1.peg.83	iML1515.b0197	53.8	236	106	2	27	259	33	268	4.68e-82	247
13M1.peg.83	iYL1228.KPN_00211	52.5	236	109	2	27	259	33	268	1.08e-80	243
13M1.peg.88	iAF987.Gmet_3221	29.4	177	117	5	43	216	33	204	2.60e-07	52.8
13M1.peg.88	STM_v1_0.STM3091	28.7	171	116	4	38	206	27	193	2.85e-07	52.8
13M1.peg.88	iSF_1195.SF2934	28.7	171	116	4	38	206	14	180	2.79e-07	52.8
13M1.peg.88	iML1515.b2943	28.7	171	116	4	38	206	27	193	4.97e-07	52.0
13M1.peg.88	iSbBS512_1146.SbBS512_E3375	28.7	171	116	4	38	206	27	193	4.97e-07	52.0
13M1.peg.88	iSDY_1059.SDY_3129	28.7	171	116	4	38	206	27	193	4.97e-07	52.0
13M1.peg.88	iSSON_1240.SSON_3097	28.7	171	116	4	38	206	27	193	4.97e-07	52.0
13M1.peg.88	iYL1228.KPN_03376	27.5	171	118	4	38	206	27	193	2.65e-06	49.7
13M1.peg.88	iYL1228.KPN_03264	27.3	176	122	3	27	199	3	175	6.01e-06	48.5
13M1.peg.88	iSbBS512_1146.SbBS512_E3021	30.8	172	111	4	38	206	34	200	6.17e-06	48.5
13M1.peg.88	iML1515.b2841	30.8	172	111	4	38	206	34	200	8.15e-06	48.1
13M1.peg.88	iSF_1195.SF2851	30.8	172	111	4	38	206	34	200	8.15e-06	48.1
13M1.peg.88	iSSON_1240.SSON_3001	30.8	172	111	4	38	206	34	200	8.15e-06	48.1
13M1.peg.88	iJN1463.PP_3165	24.1	162	113	4	27	186	25	178	1.03e-05	47.8
13M1.peg.91	iAF692.Mbar_A2583	29.7	185	128	1	19	201	19	203	4.52e-21	86.7
13M1.peg.94	iYO844.BSU25790	32.0	341	209	4	15	342	3	333	1.29e-44	156
13M1.peg.94	iAF987.Gmet_0520	33.0	342	202	4	13	339	6	335	5.42e-44	154
13M1.peg.95	iML1515.b3503	48.9	137	70	0	2	138	4	140	2.73e-41	134
13M1.peg.95	iSbBS512_1146.SbBS512_E3818	48.9	137	70	0	2	138	4	140	2.73e-41	134
13M1.peg.95	iSF_1195.SF3536	48.9	137	70	0	2	138	4	140	2.73e-41	134
13M1.peg.95	iSSON_1240.SSON_3738	48.9	137	70	0	2	138	4	140	2.73e-41	134
13M1.peg.95	iSDY_1059.SDY_3559	49.6	137	69	0	2	138	4	140	7.78e-41	132
13M1.peg.96	iSynCJ816.SGL_RS11360	68.4	193	61	0	28	220	6	198	2.58e-93	272
13M1.peg.100	iCN900.CD630_04310	25.1	530	297	18	6	504	11	471	1.77e-22	100
13M1.peg.101	iJN1463.PP_0849	65.9	138	47	0	1	138	1	138	3.28e-59	179
13M1.peg.101	iAF987.Gmet_2686	62.8	137	51	0	3	139	1	137	1.12e-56	172
13M1.peg.101	iCN718.ABAYE_RS16260	63.0	138	51	0	1	138	1	138	2.59e-54	167
13M1.peg.101	iIT341.HP0198	60.7	135	53	0	4	138	3	137	1.01e-52	162
13M1.peg.105	iJN1463.PP_1664	52.1	194	92	1	9	202	8	200	1.18e-66	204
13M1.peg.105	iML1515.b2500	49.5	194	97	1	7	200	1	193	9.92e-62	191
13M1.peg.105	iSSON_1240.SSON_2582	50.0	194	96	1	7	200	1	193	9.92e-62	191
13M1.peg.105	iSF_1195.SF2544	49.5	194	97	1	7	200	1	193	1.41e-61	191
13M1.peg.105	iSbBS512_1146.SbBS512_E2874	49.5	194	97	1	7	200	1	193	1.99e-61	191
13M1.peg.105	iSDY_1059.SDY_2689	49.5	194	97	1	7	200	1	193	1.99e-61	191
13M1.peg.105	iMM1415.14450	47.2	195	102	1	8	202	809	1002	3.05e-55	189
13M1.peg.105	iYL1228.KPN_02825	50.5	188	92	1	9	196	4	190	1.34e-59	186
13M1.peg.105	STM_v1_0.STM2500	49.0	192	97	1	7	198	1	191	1.30e-59	186
13M1.peg.105	iAT_PLT_636.2618	46.2	195	104	1	8	202	809	1002	3.72e-54	186
13M1.peg.105	iAF987.Gmet_1845	48.0	198	102	1	7	204	5	201	2.17e-59	185
13M1.peg.105	iCHOv1.100689446	45.2	197	107	1	8	204	809	1004	6.94e-54	185
13M1.peg.106	iPC815.YPO2828	57.5	348	145	2	1	348	1	345	4.81e-136	390
13M1.peg.106	iYL1228.KPN_02824	57.5	348	143	3	1	348	1	343	2.57e-135	389
13M1.peg.106	iCHOv1.100689446	57.2	353	149	2	6	356	434	786	6.06e-126	385
13M1.peg.106	iMM1415.14450	57.5	348	146	2	6	351	434	781	8.51e-126	385
13M1.peg.106	iML1515.b2499	56.6	348	146	3	1	348	1	343	2.41e-133	384
13M1.peg.106	iSbBS512_1146.SbBS512_E2873	56.6	348	146	3	1	348	1	343	2.41e-133	384
13M1.peg.106	iSDY_1059.SDY_2688	56.6	348	146	3	1	348	1	343	2.41e-133	384
13M1.peg.106	iSSON_1240.SSON_2581	56.6	348	146	3	1	348	1	343	2.41e-133	384
13M1.peg.106	iAT_PLT_636.2618	56.5	352	151	2	7	356	435	786	3.30e-125	383
13M1.peg.106	iSF_1195.SF2543	56.3	348	147	3	1	348	6	348	1.16e-132	382
13M1.peg.106	iLB1027_lipid.PHATRDRAFT_47067	56.8	340	141	5	7	342	892	1229	8.11e-119	371
13M1.peg.106	iAF987.Gmet_1844	56.9	334	142	2	4	336	3	335	2.20e-127	369
13M1.peg.106	iCN718.ABAYE_RS04960	55.5	339	147	2	2	340	7	341	1.34e-125	364
13M1.peg.106	iJN1463.PP_1665	54.0	354	159	3	1	353	1	351	1.09e-123	359
13M1.peg.106	iMM904.YGL234W	52.6	348	161	2	7	350	450	797	1.07e-116	356
13M1.peg.109	iSynCJ816.SGL_RS13900	27.1	314	212	7	24	331	54	356	1.55e-20	91.7
13M1.peg.112	iAF692.Mbar_A3203	26.5	328	197	9	2	288	3	327	1.55e-21	92.4
13M1.peg.118	iEK1008.Rv3265c	28.6	231	131	5	7	205	1	229	2.87e-18	82.8
13M1.peg.120	iAF987.Gmet_0880	26.7	505	329	13	9	478	4	502	5.66e-32	128
13M1.peg.121	iSynCJ816.SGL_RS15845	45.8	719	348	12	20	708	19	725	2.15e-196	572
13M1.peg.121	iEK1008.Rv2984	44.4	698	350	14	14	686	48	732	5.77e-180	531
13M1.peg.122	iSynCJ816.SGL_RS13795	27.6	134	88	3	4	131	3	133	1.05e-07	48.9
13M1.peg.124	iJN1463.PP_1213	42.8	589	325	7	5	587	3	585	3.72e-157	462
13M1.peg.124	iYS854.USA300HOU_RS08675	42.7	588	328	8	5	587	4	587	5.41e-156	459
13M1.peg.124	iAF987.Gmet_1357	43.5	586	322	8	5	586	10	590	1.05e-154	456
13M1.peg.124	iLJ478.TM1441	44.6	588	308	11	5	587	3	577	7.34e-154	454
13M1.peg.124	iCN900.CD630_27390	42.7	590	325	9	5	588	9	591	2.20e-151	448
13M1.peg.124	iSynCJ816.SGL_RS08775	43.6	605	319	13	5	595	2	598	4.98e-151	447
13M1.peg.124	iCN718.ABAYE_RS03490	41.3	591	331	10	5	587	3	585	1.62e-147	438
13M1.peg.124	iSbBS512_1146.SbBS512_E1106	42.3	593	320	9	5	586	2	583	8.55e-147	436
13M1.peg.124	iSSON_1240.SSON_1275	42.3	593	320	9	5	586	2	583	1.21e-146	436
13M1.peg.124	iSDY_1059.SDY_1153	42.3	593	320	9	5	586	2	583	1.71e-146	435
13M1.peg.124	iSF_1195.SF1876	42.2	593	321	9	5	586	2	583	1.36e-145	433
13M1.peg.124	STM_v1_0.STM1901	41.8	593	323	9	5	586	2	583	6.86e-143	426
13M1.peg.124	iYL1228.KPN_02380	41.0	593	328	9	5	586	2	583	1.79e-141	422
13M1.peg.128	iAM_Pc455.PCYB_124280	33.7	267	128	10	79	299	1128	1391	6.80e-28	113
13M1.peg.128	iAM_Pb448.PBANKA_133540	31.5	270	133	10	79	299	1155	1421	3.08e-27	111
13M1.peg.128	iJN1463.PP_5340	32.0	222	137	6	75	290	110	323	1.17e-27	109
13M1.peg.128	iAM_Pf480.PF3D7_1008000	23.2	327	116	2	116	307	962	1288	1.64e-25	106
13M1.peg.128	iYO844.BSU29710	32.4	250	149	7	58	292	60	304	5.13e-26	105
13M1.peg.128	iAM_Pv461.PVX_094595	22.5	333	117	2	116	307	885	1217	5.43e-25	105
13M1.peg.128	iAM_Pc455.PCYB_081730	22.2	338	117	2	116	307	810	1147	1.81e-24	103
13M1.peg.130	iJN1463.PP_0528	46.9	288	150	3	10	295	7	293	4.85e-80	244
13M1.peg.130	iSynCJ816.SGL_RS02445	43.2	296	160	3	3	295	10	300	6.47e-74	228
13M1.peg.130	iAF987.Gmet_1935	42.7	295	165	3	4	295	2	295	1.01e-71	223
13M1.peg.131	iMM1415.27226	24.6	175	87	4	23	152	106	280	1.71e-05	45.8
13M1.peg.132	iJN1463.PP_0527	52.4	630	283	8	7	632	15	631	2.17e-215	614
13M1.peg.132	iAF987.Gmet_2822	52.7	622	282	8	9	625	4	618	9.80e-210	600
13M1.peg.132	iML1515.b0420	50.6	618	287	8	5	619	6	608	1.59e-199	573
13M1.peg.132	iSbBS512_1146.SbBS512_E0341	50.5	618	288	8	5	619	6	608	2.25e-199	573
13M1.peg.132	iSDY_1059.SDY_0310	50.3	618	289	8	5	619	6	608	4.51e-199	572
13M1.peg.132	iSSON_1240.SSON_0397	50.2	618	290	8	5	619	6	608	2.57e-198	570
13M1.peg.132	iAF987.Gmet_1934	50.3	620	298	6	7	622	2	615	4.30e-198	570
13M1.peg.132	iSF_1195.SF0357	50.2	618	290	8	5	619	6	608	5.15e-198	570
13M1.peg.132	STM_v1_0.STM0422	49.6	621	295	8	5	622	6	611	9.50e-196	564
13M1.peg.132	iYL1228.KPN_00372	49.6	621	295	8	5	622	6	611	1.90e-195	563
13M1.peg.132	iPC815.YPO3177	49.7	620	295	9	5	622	6	610	2.10e-194	560
13M1.peg.133	iJN1463.PP_2590	40.8	693	386	11	61	746	96	771	1.20e-158	478
13M1.peg.134	iYO844.BSU15910	34.4	247	153	6	8	252	5	244	2.82e-34	123
13M1.peg.134	iSynCJ816.SGL_RS07245	33.2	247	154	5	8	252	7	244	5.69e-34	122
13M1.peg.134	iLJ478.TM1724	34.5	249	149	7	8	252	6	244	7.80e-34	122
13M1.peg.134	iAF987.Gmet_1531	35.6	247	146	8	8	251	7	243	9.02e-33	119
13M1.peg.134	iHN637.CLJU_RS20765	32.8	247	157	5	8	252	7	246	7.17e-31	114
13M1.peg.134	iNF517.LLMG_RS08260	31.8	258	153	7	8	252	3	250	4.35e-30	112
13M1.peg.134	iYS854.USA300HOU_RS06185	32.8	247	157	6	8	252	3	242	4.96e-30	112
13M1.peg.134	iHN637.CLJU_RS17225	32.4	247	158	6	8	252	9	248	1.12e-29	111
13M1.peg.137	iYO844.BSU10270	37.3	480	268	7	41	496	38	508	5.22e-90	284
13M1.peg.138	iCHOv1.100759191	34.1	355	208	4	107	435	133	487	1.71e-67	223
13M1.peg.139	iJN1463.PP_1167	32.0	384	254	3	54	435	48	426	6.74e-55	187
13M1.peg.139	iML1515.b3578	30.7	410	270	6	21	426	17	416	5.33e-52	180
13M1.peg.139	STM_v1_0.STM3672	29.8	410	274	6	21	426	17	416	2.92e-50	175
13M1.peg.141	iJN1463.PP_1169	26.7	240	170	3	58	294	53	289	9.84e-19	85.1
13M1.peg.144	STM_v1_0.STM2050	35.4	127	82	0	7	133	201	327	5.07e-18	78.2
13M1.peg.146	iYL1228.KPN_00842	22.9	218	153	5	126	339	74	280	3.39e-06	47.8
13M1.peg.150	iML1515.b2329	64.4	357	118	4	1	355	1	350	2.38e-165	466
13M1.peg.150	iYL1228.KPN_02719	64.7	357	117	3	1	355	1	350	6.81e-165	464
13M1.peg.150	iSDY_1059.SDY_2528	64.1	357	119	4	1	355	1	350	9.66e-165	464
13M1.peg.150	iSSON_1240.SSON_2387	64.1	357	119	4	1	355	1	350	5.56e-164	462
13M1.peg.150	STM_v1_0.STM2384	64.4	357	118	3	1	355	1	350	7.89e-164	462
13M1.peg.150	iSbBS512_1146.SbBS512_E2707	64.1	357	119	4	1	355	1	350	1.59e-163	461
13M1.peg.150	iSF_1195.SF2405	63.9	357	120	4	1	355	1	350	2.25e-163	461
13M1.peg.150	iPC815.YPO2751	63.1	358	123	3	1	356	1	351	5.75e-159	449
13M1.peg.150	iCN718.ABAYE_RS10010	62.5	357	125	3	1	355	1	350	4.75e-156	442
13M1.peg.150	iJN1463.PP_1830	61.2	356	130	4	1	355	1	349	3.74e-148	422
13M1.peg.151	iIT341.HP0195	52.5	261	124	0	10	270	2	262	1.18e-93	277
13M1.peg.151	iAF987.Gmet_2558	52.2	255	121	1	10	263	2	256	1.56e-89	266
13M1.peg.151	iYO844.BSU11720	50.6	261	120	2	1	259	1	254	2.91e-85	255
13M1.peg.151	iYL1228.KPN_01284	50.6	259	127	1	10	267	2	260	1.34e-84	253
13M1.peg.151	STM_v1_0.STM1700	50.6	259	127	1	10	267	2	260	5.40e-84	252
13M1.peg.151	iML1515.b1288	50.2	259	128	1	10	267	2	260	2.18e-83	250
13M1.peg.151	iSF_1195.SF1293	50.2	259	128	1	10	267	2	260	2.18e-83	250
13M1.peg.151	iSSON_1240.SSON_1852	50.2	259	128	1	10	267	2	260	2.18e-83	250
13M1.peg.154	iPC815.YPO1599	32.8	201	106	5	1	172	1	201	2.49e-23	94.7
13M1.peg.154	STM_v1_0.STM1195	30.8	201	110	4	1	172	1	201	2.55e-21	89.4
13M1.peg.154	iYL1228.KPN_01091	31.9	188	104	4	1	164	1	188	6.84e-21	88.2
13M1.peg.154	iML1515.b1093	31.3	201	109	5	1	172	1	201	9.50e-21	87.8
13M1.peg.154	iSbBS512_1146.SbBS512_E2231	31.3	201	109	5	1	172	1	201	9.50e-21	87.8
13M1.peg.154	iSDY_1059.SDY_2057	31.3	201	109	5	1	172	1	201	9.50e-21	87.8
13M1.peg.154	iSF_1195.SF1097	31.3	201	109	5	1	172	1	201	9.50e-21	87.8
13M1.peg.154	iSSON_1240.SSON_1113	31.3	201	109	5	1	172	1	201	9.50e-21	87.8
13M1.peg.155	iYO844.BSU10270	26.9	442	240	16	12	377	16	450	6.67e-29	120
13M1.peg.157	iML1515.b0465	29.5	220	154	1	218	437	888	1106	2.29e-30	124
13M1.peg.157	iML1515.b4159	31.1	225	154	1	207	431	865	1088	8.60e-27	113
13M1.peg.163	iSynCJ816.SGL_RS10830	51.6	190	90	1	17	206	43	230	1.30e-66	204
13M1.peg.163	iJN1463.PP_1129	51.6	192	89	3	17	206	26	215	4.03e-62	192
13M1.peg.169	iNF517.LLMG_RS08950	35.2	247	138	10	7	243	6	240	5.47e-28	106
13M1.peg.169	iYL1228.KPN_01091	31.5	248	152	8	7	246	6	243	7.83e-28	106
13M1.peg.169	iSynCJ816.SGL_RS07245	32.0	256	156	7	1	247	1	247	8.35e-28	106
13M1.peg.169	iCN718.ABAYE_RS14915	29.6	247	158	7	7	246	6	243	3.01e-27	104
13M1.peg.169	iEK1008.Rv1928c	33.1	248	147	8	7	243	12	251	7.75e-26	101
13M1.peg.169	STM_v1_0.STM1195	31.5	248	152	9	7	246	6	243	8.64e-26	100
13M1.peg.169	iML1515.b1093	31.0	248	153	9	7	246	6	243	1.21e-25	100
13M1.peg.169	iSbBS512_1146.SbBS512_E2231	31.0	248	153	9	7	246	6	243	1.21e-25	100
13M1.peg.169	iSF_1195.SF1097	31.0	248	153	9	7	246	6	243	1.21e-25	100
13M1.peg.169	iSSON_1240.SSON_1113	31.0	248	153	9	7	246	6	243	1.21e-25	100
13M1.peg.169	iYS854.USA300HOU_RS06185	31.9	251	151	9	7	246	3	244	3.30e-25	99.4
13M1.peg.169	iEK1008.Rv1350	31.7	249	152	8	7	246	8	247	4.90e-25	99.0
13M1.peg.169	iLB1027_lipid.PHATRDRAFT_13073	31.5	257	153	9	1	243	1	248	1.08e-24	98.2
13M1.peg.169	iAF987.Gmet_1531	32.1	252	149	9	7	247	7	247	1.39e-24	97.8
13M1.peg.169	iYO844.BSU15910	30.6	248	152	8	7	243	5	243	2.55e-24	97.1
13M1.peg.169	iAF987.Gmet_1601	33.5	251	146	9	7	246	6	246	2.55e-24	97.1
13M1.peg.169	iNF517.LLMG_RS08260	32.6	261	146	8	7	247	3	253	2.93e-24	97.1
13M1.peg.169	iSDY_1059.SDY_2057	30.6	248	154	9	7	246	6	243	3.42e-24	96.7
13M1.peg.175	iAT_PLT_636.211	49.9	401	199	1	3	401	216	616	1.09e-135	402
13M1.peg.175	iCHOv1.100753315	47.9	401	207	1	3	401	145	545	2.49e-134	397
13M1.peg.175	iMM1415.11655	49.9	401	199	1	3	401	201	601	1.27e-133	397
13M1.peg.175	iCHOv1.100766370	49.6	401	200	1	3	401	199	599	4.77e-133	395
13M1.peg.175	iAT_PLT_636.212	48.0	402	207	1	2	401	131	532	3.81e-133	393
13M1.peg.175	iMM1415.11656	47.4	401	209	1	3	401	145	545	2.26e-132	392
13M1.peg.177	iJN1463.PP_4421	44.9	432	232	4	22	447	12	443	1.14e-132	390
13M1.peg.177	iJN1463.PP_5182	43.9	433	236	4	27	458	19	445	3.92e-128	379
13M1.peg.177	iJN1463.PP_2180	43.6	433	236	5	27	458	19	444	2.45e-126	374
13M1.peg.183	iCHOv1.100758427	32.1	109	73	1	12	119	30	138	4.80e-11	60.5
13M1.peg.185	iJN1463.PP_3720	31.4	185	102	5	1	165	3	182	2.14e-12	63.5
13M1.peg.185	iML1515.b0046	45.3	53	29	0	58	110	36	88	1.21e-10	57.8
13M1.peg.186	iYO844.BSU15560	35.8	201	126	2	76	276	11	208	5.86e-33	120
13M1.peg.186	iNF517.LLMG_RS07605	31.6	206	138	2	74	279	5	207	1.45e-31	116
13M1.peg.186	iYS854.USA300HOU_RS06055	35.6	188	117	3	73	259	2	186	2.44e-31	115
13M1.peg.188	iYO844.BSU34660	40.1	529	282	7	30	547	8	512	5.78e-110	338
13M1.peg.189	iAF987.Gmet_2207	35.4	268	162	6	1	261	1	264	3.34e-34	124
13M1.peg.189	iEK1008.Rv3373	42.6	162	93	0	16	177	49	210	9.15e-35	124
13M1.peg.189	iCN900.CD630_10570	33.7	258	159	6	7	259	12	262	1.38e-32	119
13M1.peg.189	iJN1463.PP_2217	34.7	271	154	8	1	262	1	257	1.15e-32	119
13M1.peg.189	iAF987.Gmet_2195	32.8	253	157	5	14	262	14	257	7.00e-30	112
13M1.peg.191	iPC815.YPO4048	31.8	280	173	6	31	303	34	302	1.08e-27	113
